handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
Produit_4787,Product,CANDY POW GELEE ANIMAUX MARINS,6X200 G,,Produits Secs;Taxes,8950586,,28.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4788,Product,SELECTION MELANGE GELEE SUCRE,12X400 G,,Produits Secs;Taxes,8950982,,54.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4789,Product,SELECTION MELANGE GELEE SURE,12X400 G,,Produits Secs;Taxes,8951006,,54.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4790,Product,SELECTION REGLISSE MCX,12X350 G,,Produits Secs;Taxes,8951030,,49.31,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4791,Product,SELECTION BATON FRUIT,12X350 G,,Produits Secs;Taxes,8951063,,49.31,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4792,Product,SELECTION FEVE EN GELEE,12X275 G,,Produits Secs;Taxes,8951097,,54.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4793,Product,JUICY DROP GELEE REMIX SUR-SUC,8X36 G,,Produits Secs;Taxes,8951683,,21.72,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4794,Product,JUICY DROP GELEE DIP N STIX,8X96 G,,Produits Secs;Taxes,8951691,,21.67,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4795,Product,PUSH POP GELEE GUMMI ROLLS,8X40 G,,Produits Secs;Taxes,8951717,,20.75,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4796,Product,PUSH POP GELEE GUMMY POP-ITS,8X56 G,,Produits Secs;Taxes,8951725,,36.09,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4797,Product,JOLLY RANCHER FRUITE & SUR,10X182 G,,Produits Secs;Taxes,8951774,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4798,Product,JOLLY RANCHER MISFITS GUM.SURS,10X182 G,,Produits Secs;Taxes,8951790,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4799,Product,JOLLY RANCHER MISFITS GUMMIES,10X182 G,,Produits Secs;Taxes,8951816,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4800,Product,JOLLY RANCH.MISF.TROP.UNI-SHAR,10X182 G,,Produits Secs;Taxes,8951832,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4801,Product,JULLY RANCH.MISFITS MER-BEARS,10X182 G,,Produits Secs;Taxes,8951857,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4802,Product,JOLLY RANCHER MISFITS LIMONADE,10X182 G,,Produits Secs;Taxes,8951873,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4803,Product,J.RANCHER GUMMIES SUR ORIGINAL,10X182 G,,Produits Secs;Taxes,8951881,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4804,Product,J.RANCHER GUMMIES SUR BAIE,10X182 G,,Produits Secs;Taxes,8951899,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4805,Product,J.RANCHER GUMMIES SUR TROPICAL,10X182 G,,Produits Secs;Taxes,8951907,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4806,Product,JOLLY RANCHER MISTIFS GUMMIES,18X60 G,,Produits Secs;Taxes,8951915,,27.13,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4807,Product,J.RANCHER GUMMIES ORIGINAL,10X182 G,,Produits Secs;Taxes,8951931,,30.06,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4808,Product,JUICY DROP GELEE GUMMIES,16X57 G,,Produits Secs,8951972,,40.23,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4809,Product,JUICY DROP GELEE POP,12X26 G,,Produits Secs;Taxes,8951980,,31.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4810,Product,STARBURST GUMMIES ORIGINAL,12X164 G,,Produits Secs;Taxes,8952277,,47.82,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4811,Product,STARBURST GUMMIES DUO,12X164 G,,Produits Secs;Taxes,8952293,,47.82,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4812,Product,STARBURST GUMMIES SURS,12X164 G,,Produits Secs;Taxes,8952319,,47.82,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4813,Product,LIFE SAVERS GUMMIES SURE,12X180 G,,Produits Secs;Taxes,8952368,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4814,Product,LIFE SAVERS GUMMIES BAIE SAUV.,12X180 G,,Produits Secs;Taxes,8952426,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4815,Product,LIFE SAVERS GUMMIES 5 SAVEURS,12X180 G,,Produits Secs;Taxes,8952442,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4816,Product,LIFE SAVERS BONBON 5 SAVEURS,12X150 G,,Produits Secs;Taxes,8952491,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4817,Product,LIFE SAVERS BONB. WINT-O-GREEN,12X150 G,,Produits Secs;Taxes,8952533,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4818,Product,LIFE SAVERS BONBON PEP-O-MINT,12X150 G,,Produits Secs;Taxes,8952541,,40.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4819,Product,MC CORMICKS BOULE SURET CERISE,2X1 UN,,Produits Secs;Taxes,8952723,,10.1,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4820,Product,MC CORMICKS LICORNES,200X1 UN,,Produits Secs;Taxes,8952822,,10.11,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4821,Product,MC CORMICKS OCEAN,167X1 UN,,Produits Secs;Taxes,8952830,,10.11,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4822,Product,MC CORMICKS TORSADE CERISE,300X1 UN,,Produits Secs;Taxes,8954653,,13.85,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4823,Product,MAYNARDS FUZZY PEACH       SAC,18X64 G,,Produits Secs;Taxes,8954968,,27.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4824,Product,MAYNARDS GUMMIES           SAC,16X60 G,,Produits Secs;Taxes,8954984,,27.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4825,Product,MAYNARDS SOUR CHERRY BLASTERS,18X64 G,,Produits Secs;Taxes,8954992,,27.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4826,Product,MAYNARDS SWEDISH BERRIES   SAC,18X64 G,,Produits Secs;Taxes,8955007,,27.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4827,Product,MAYNARDS SOUR PATCH KIDS   SAC,18X60 G,,Produits Secs;Taxes,8955098,,27.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4828,Product,MAYNARDS GELEE SOUR PATC FRAIS,12X154 G,,Produits Secs;Taxes,8955411,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4829,Product,MAYNARDS GELEE GUMMIES,12X150 G,,Produits Secs;Taxes,8955460,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4830,Product,MAYNARDS SWEDISH BERRIES,12X154 G,,Produits Secs;Taxes,8955478,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4831,Product,MAYNARDS SWEDISH BERRI TROPICA,12X154 G,,Produits Secs;Taxes,8955494,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4832,Product,MAYNARDS SWEDISH BERRIES CREME,12X154 G,,Produits Secs;Taxes,8955502,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4833,Product,MAYNARDS GELEE FUZZY PEACH,12X154 G,,Produits Secs;Taxes,8955569,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4834,Product,MAYNARDS SOUR PATCH CHERR BLAS,12X154 G,,Produits Secs;Taxes,8955585,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4835,Product,MAYNARDS GELEE SOUR PATCH KIDS,12X150 G,,Produits Secs;Taxes,8955601,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4836,Product,MAYNARDS SOUR PATCH KIDS HEADS,12X154 G,,Produits Secs;Taxes,8955627,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4837,Product,MAYNARDS SOUR PATCH KIDS BERRI,12X150 G,,Produits Secs;Taxes,8955643,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4838,Product,MAYNARDS SOUR PATCH KIDS RAISI,12X154 G,,Produits Secs;Taxes,8955650,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4839,Product,MAYNARDS SOUR PATCH KIDS MELON,12X154 G,,Produits Secs;Taxes,8955684,,37.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4840,Product,MAYNARDS FUN MIX,12X315 G,,Produits Secs;Taxes,8955734,,57.87,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4841,Product,MAYNARDS FUZZY PEACH,12X308 G,,Produits Secs;Taxes,8955742,,57.87,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4842,Product,MAYNARDS SOUR CHERRY BLASTERS,12X308 G,,Produits Secs;Taxes,8955767,,57.87,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4843,Product,MAYNARDS SOUR PATCH KIDS,12X315 G,,Produits Secs;Taxes,8955783,,57.87,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4844,Product,MAYNARDS SWEDISH BERRIES,12X315 G,,Produits Secs;Taxes,8955809,,57.87,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4845,Product,KEVIN&WILLIAM TROUS BEIGNES,1200X1 UN,,Produits Secs;Taxes,8955817,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4846,Product,KEVIN&WILLIAM CERVEAUX BLEUS,200X1 UN,,Produits Secs;Taxes,8955825,,11.55,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4847,Product,KEVIN&WILLIAM BANANES,240X1 UN,,Produits Secs;Taxes,8955833,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4848,Product,KEVIN&WILLIAM TARTES FRAISES,240X1 UN,,Produits Secs;Taxes,8955858,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4849,Product,KEVIN&WILLIAM BRIQUE ARC-EN-CI,270X1 UN,,Produits Secs;Taxes,8955874,,13.85,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4850,Product,KEVIN&WILLIAM TRANCHE MELON,240X1 UN,,Produits Secs;Taxes,8955908,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4851,Product,KEVIN&WILL.MINI REGL.ARC-E-CIE,240X1 UN,,Produits Secs;Taxes,8955940,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4852,Product,KEVIN&WILLIAM GELEE VERS NEON,240X1 UN,,Produits Secs;Taxes,8955965,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4853,Product,KEVIN&WILLIAM VERS MULTICOLORE,240X1 UN,,Produits Secs;Taxes,8955981,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4854,Product,KEVIN&WILL.ANNEAU SUR COLORE,240X1 UN,,Produits Secs;Taxes,8956005,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4855,Product,KEVIN&WILLIAM DELICE FRAISE,240X1 UN,,Produits Secs;Taxes,8956021,,13.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4856,Product,HUER GELEE BAIE BLEUE,250X1 UN,,Produits Secs;Taxes,8956450,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4857,Product,HUER PAPILLON GELIFIE      SAC,275X1 UN,,Produits Secs;Taxes,8956534,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4858,Product,HUER GELEE MELONS SURE     SAC,250X1 UN,,Produits Secs;Taxes,8956591,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4859,Product,HUER GELEE PECHES SURE     SAC,250X1 UN,,Produits Secs;Taxes,8956609,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4860,Product,HUER GELEE MONDE MARIN SUR SAC,200X1 UN,,Produits Secs;Taxes,8956625,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4861,Product,HUER GELEE FRAISE SURE,250X1 UN,,Produits Secs;Taxes,8956674,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4862,Product,HUER GELEE 3D BLOCS GELIFIE,62X1 UN,,Produits Secs;Taxes,8956682,,10.69,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4863,Product,HUER GELEE FRAISE DES CHAMPS,250X1 UN,,Produits Secs;Taxes,8956690,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4864,Product,HUER MELANGE DISCO (REGLISSE),260X1 UN,,Produits Secs;Taxes,8956732,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4865,Product,HUER MINI MURE ROUGE       SAC,325X1 UN,,Produits Secs;Taxes,8956740,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4866,Product,HUER P'TIT MONSTRE SUR SAC,325X1 UN,,Produits Secs;Taxes,8956757,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4867,Product,HUER TOURBILLON ORANGE SURE,250X1 UN,,Produits Secs;Taxes,8956765,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4868,Product,HUER GELEE TORTUE ASSORTIE,260X1 UN,,Produits Secs;Taxes,8956997,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4869,Product,HUER TRANCHE ORANGE&BLC    SAC,260X1 UN,,Produits Secs;Taxes,8957037,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4870,Product,HUER FRAISE MOLLE-BLC      SAC,260X1 UN,,Produits Secs;Taxes,8957045,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4871,Product,HUER PINGOUIN SAVEUR PECHE SAC,260X1 UN,,Produits Secs;Taxes,8957052,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4872,Product,HUER REQUIN BLEU-BLANC     SAC,260X1 UN,,Produits Secs;Taxes,8957060,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4873,Product,HUER ŒUFS FRIT PLAIN       SAC,260X1 UN,,Produits Secs;Taxes,8957086,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4874,Product,HUER GELEE SUCETTE GLACEE  SAC,125X1 UN,,Produits Secs;Taxes,8957102,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4875,Product,HUER BOUTEIL.FRAPPE FRAISE SAC,5X1 UN,,Produits Secs;Taxes,8957110,,9.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4876,Product,HUER GRAPPE CERISE         SAC,264X1 UN,,Produits Secs;Taxes,8957128,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4877,Product,HUER BOUTEIL.FRAPPE BANANE SAC,264X1 UN,,Produits Secs;Taxes,8957151,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4878,Product,HUER ANNEAUX PECHE         SAC,264X1 UN,,Produits Secs;Taxes,8957185,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4879,Product,HUER SUCETTE GELIFIE       SAC,200X1 UN,,Produits Secs;Taxes,8957193,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4880,Product,HUER ANNEAUX RAISIN        SAC,264X1 UN,,Produits Secs;Taxes,8957201,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4881,Product,HUER GELEE SURETTE ASSORT. SAC,264X1 UN,,Produits Secs;Taxes,8957268,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4882,Product,HUER GELEE ASSORTI         SAC,264X1 UN,,Produits Secs;Taxes,8957276,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4883,Product,HUER BAIE JUS ROUGE        SAC,264X1 UN,,Produits Secs;Taxes,8957284,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4884,Product,HUER BOUTEIL.COLA BALLOUNE SUR,264X1 UN,,Produits Secs;Taxes,8957334,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4885,Product,HUER BOUTEILLE COLA        SAC,264X1 UN,,Produits Secs;Taxes,8957342,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4886,Product,HUER GRENOUILLE BUBBLE GUM SAC,264X1 UN,,Produits Secs;Taxes,8957367,,12.99,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4887,Product,HUER MINI GATEAU           SAC,200X1 UN,,Produits Secs;Taxes,8957375,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4888,Product,HUER BOUTEILLE COLA BALLOUNE,250X1 UN,,Produits Secs;Taxes,8957417,,12.36,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4889,Product,HUER OURSON TOURBILLON,200X1 UN,,Produits Secs;Taxes,8957425,,13.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4890,Product,HUER GRENOUILLES VERTES  CELLO,12X75 G,,Produits Secs;Taxes,8957524,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4891,Product,HUER BOUT.GOM.BALLOU.SURE CELL,12X75 G,,Produits Secs;Taxes,8957557,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4892,Product,HUER GELEE PECHE SURE    CELLO,12X75 G,,Produits Secs;Taxes,8957581,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4893,Product,HUER SUCETTES SURES      CELLO,12X75 G,,Produits Secs;Taxes,8957599,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4894,Product,HUER MELON D'EAU SUR     CELLO,12X75 G,,Produits Secs;Taxes,8957607,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4895,Product,HUER VERS NEONS SURS     CELLO,12X75 G,,Produits Secs;Taxes,8957615,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4896,Product,HUER LAIT FRAPPE FRAISE CELLO,12X75 G,,Produits Secs;Taxes,8957649,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4897,Product,HUER BOUTEILLE COLA      CELLO,12X75 G,,Produits Secs;Taxes,8957656,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4898,Product,HUER OURSON GELIFIÉ      CELLO,12X75 G,,Produits Secs;Taxes,8957664,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4899,Product,HUER CERISE DOUBLE       CELLO,12X75 G,,Produits Secs;Taxes,8957672,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4900,Product,HUER REGL.STREAMERS  ARC.CELLO,12X70 G,,Produits Secs;Taxes,8957680,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4901,Product,HUER REGL.CREM.WHIPS ARC.CELLO,12X70 G,,Produits Secs;Taxes,8957706,,18.16,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4902,Product,HUER GELEE CORNET SUPER MIX,12X200 G,,Produits Secs;Taxes,8957813,,41.21,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4903,Product,HUER GELEE CORNET SUPERMIX SUR,12X200 G,,Produits Secs;Taxes,8957839,,41.21,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4904,Product,HUER CANDY CUP SUR ASSORTI,6X165 G,,Produits Secs;Taxes,8957854,,19.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4905,Product,HUER CANDY CUP GUMMY ASSORTI,6X165 G,,Produits Secs;Taxes,8957979,,19.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_4906,Product,REGAL GELEE BARBIE,24X75 G,,Produits Secs;Taxes,8958258,,43.67,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
